INFO  | 04/19/2024 04:56:30 PM | File logger.py            | Line 39    | Writing log file to exp/GRAN/GRANMixtureBernoulli_subnode_2024-Apr-19-16-56-30_2702272/log_exp_2702272.txt
INFO  | 04/19/2024 04:56:38 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0012 iteration 00000080 = -1.3812371492385864, train_adj_loss = 0.3912542164325714, train_embed_loss = -1.8113292455673218, train_subnode_loss = 0.03883792459964752
INFO  | 04/19/2024 04:56:38 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0013 iteration 00000090 = -1.7184535264968872, train_adj_loss = 0.3856085538864136, train_embed_loss = -2.1408607959747314, train_subnode_loss = 0.036798689514398575
INFO  | 04/19/2024 04:56:39 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0015 iteration 00000100 = -1.8403276205062866, train_adj_loss = 0.3696894347667694, train_embed_loss = -2.2447917461395264, train_subnode_loss = 0.034774646162986755
INFO  | 04/19/2024 04:56:40 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0016 iteration 00000110 = -1.8788905143737793, train_adj_loss = 0.35229921340942383, train_embed_loss = -2.260737895965576, train_subnode_loss = 0.029548199847340584
INFO  | 04/19/2024 04:56:40 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0018 iteration 00000120 = -0.5717784762382507, train_adj_loss = 0.33228835463523865, train_embed_loss = -0.9312536120414734, train_subnode_loss = 0.0271867997944355
INFO  | 04/19/2024 04:56:41 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0019 iteration 00000130 = -1.1550524234771729, train_adj_loss = 0.284155011177063, train_embed_loss = -1.4605602025985718, train_subnode_loss = 0.021352795884013176
INFO  | 04/19/2024 04:56:42 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0020 iteration 00000140 = -1.4953217506408691, train_adj_loss = 0.2760482430458069, train_embed_loss = -1.7911293506622314, train_subnode_loss = 0.019759386777877808
INFO  | 04/19/2024 04:56:43 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0022 iteration 00000150 = -1.808847188949585, train_adj_loss = 0.24559172987937927, train_embed_loss = -2.070401906967163, train_subnode_loss = 0.015962952747941017
INFO  | 04/19/2024 04:56:43 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0023 iteration 00000160 = -1.993234395980835, train_adj_loss = 0.20512567460536957, train_embed_loss = -2.210454225540161, train_subnode_loss = 0.012094317935407162
INFO  | 04/19/2024 04:56:44 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0025 iteration 00000170 = -2.0873329639434814, train_adj_loss = 0.1621113121509552, train_embed_loss = -2.260113477706909, train_subnode_loss = 0.010669277980923653
INFO  | 04/19/2024 04:56:45 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0026 iteration 00000180 = -2.5508334636688232, train_adj_loss = 0.13796663284301758, train_embed_loss = -2.698456287384033, train_subnode_loss = 0.009656199254095554
INFO  | 04/19/2024 04:56:45 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0028 iteration 00000190 = -2.9577269554138184, train_adj_loss = 0.13567984104156494, train_embed_loss = -3.10278582572937, train_subnode_loss = 0.00937902182340622
INFO  | 04/19/2024 04:56:46 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0029 iteration 00000200 = -3.2266135215759277, train_adj_loss = 0.09771578758955002, train_embed_loss = -3.3312947750091553, train_subnode_loss = 0.006965341977775097
INFO  | 04/19/2024 04:56:47 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0030 iteration 00000210 = -2.141845941543579, train_adj_loss = 0.101122185587883, train_embed_loss = -2.2500195503234863, train_subnode_loss = 0.007051351945847273
INFO  | 04/19/2024 04:56:48 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0032 iteration 00000220 = -2.71648907661438, train_adj_loss = 0.09648969024419785, train_embed_loss = -2.8194308280944824, train_subnode_loss = 0.006452036090195179
INFO  | 04/19/2024 04:56:48 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0033 iteration 00000230 = -3.0823512077331543, train_adj_loss = 0.09105399250984192, train_embed_loss = -3.1799685955047607, train_subnode_loss = 0.006563498638570309
INFO  | 04/19/2024 04:56:49 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0035 iteration 00000240 = -3.259214162826538, train_adj_loss = 0.07327361404895782, train_embed_loss = -3.338123321533203, train_subnode_loss = 0.005635416135191917
INFO  | 04/19/2024 04:56:50 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0036 iteration 00000250 = -3.5352671146392822, train_adj_loss = 0.07179227471351624, train_embed_loss = -3.612368106842041, train_subnode_loss = 0.005308625753968954
INFO  | 04/19/2024 04:56:51 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0038 iteration 00000260 = -3.920198917388916, train_adj_loss = 0.06754107773303986, train_embed_loss = -3.9931640625, train_subnode_loss = 0.005424025002866983
INFO  | 04/19/2024 04:56:51 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0039 iteration 00000270 = -3.9974443912506104, train_adj_loss = 0.042398542165756226, train_embed_loss = -4.043771743774414, train_subnode_loss = 0.003928839694708586
INFO  | 04/19/2024 04:56:52 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0040 iteration 00000280 = 2.123121976852417, train_adj_loss = 0.044179223477840424, train_embed_loss = 2.074403762817383, train_subnode_loss = 0.004539026413112879
INFO  | 04/19/2024 04:56:53 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0042 iteration 00000290 = 0.4977174699306488, train_adj_loss = 0.04574479162693024, train_embed_loss = 0.4474550187587738, train_subnode_loss = 0.004517653025686741
INFO  | 04/19/2024 04:56:54 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0043 iteration 00000300 = -1.236511468887329, train_adj_loss = 0.04721386730670929, train_embed_loss = -1.2886937856674194, train_subnode_loss = 0.00496838241815567
INFO  | 04/19/2024 04:56:54 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0045 iteration 00000310 = -1.4183839559555054, train_adj_loss = 0.04117331653833389, train_embed_loss = -1.463606595993042, train_subnode_loss = 0.004049243871122599
INFO  | 04/19/2024 04:56:55 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0046 iteration 00000320 = -1.4936071634292603, train_adj_loss = 0.029525520280003548, train_embed_loss = -1.5260708332061768, train_subnode_loss = 0.002938185352832079
INFO  | 04/19/2024 04:56:56 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0048 iteration 00000330 = -1.774013876914978, train_adj_loss = 0.027072198688983917, train_embed_loss = -1.8038586378097534, train_subnode_loss = 0.002772574545815587
INFO  | 04/19/2024 04:56:57 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0049 iteration 00000340 = -1.956114411354065, train_adj_loss = 0.016735566779971123, train_embed_loss = -1.9745200872421265, train_subnode_loss = 0.0016701302956789732
INFO  | 04/19/2024 04:56:57 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0050 iteration 00000350 = -2.3937742710113525, train_adj_loss = 0.016452791169285774, train_embed_loss = -2.4118340015411377, train_subnode_loss = 0.0016069416888058186
INFO  | 04/19/2024 04:56:58 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0052 iteration 00000360 = -1.3218613862991333, train_adj_loss = 0.01816846989095211, train_embed_loss = -1.341964602470398, train_subnode_loss = 0.001934722764417529
INFO  | 04/19/2024 04:56:59 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0053 iteration 00000370 = -1.8269919157028198, train_adj_loss = 0.016237739473581314, train_embed_loss = -1.844949722290039, train_subnode_loss = 0.0017201188020408154
INFO  | 04/19/2024 04:57:00 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0055 iteration 00000380 = -1.9429196119308472, train_adj_loss = 0.017690446227788925, train_embed_loss = -1.9623558521270752, train_subnode_loss = 0.0017458535730838776
INFO  | 04/19/2024 04:57:00 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0056 iteration 00000390 = -2.1337380409240723, train_adj_loss = 0.01989111863076687, train_embed_loss = -2.1552734375, train_subnode_loss = 0.0016444488428533077
INFO  | 04/19/2024 04:57:01 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0058 iteration 00000400 = -2.6840646266937256, train_adj_loss = 0.009266378358006477, train_embed_loss = -2.6944797039031982, train_subnode_loss = 0.0011487985029816628
INFO  | 04/19/2024 04:57:02 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0059 iteration 00000410 = -2.649778366088867, train_adj_loss = 0.005831815768033266, train_embed_loss = -2.6565091609954834, train_subnode_loss = 0.0008991674403659999
INFO  | 04/19/2024 04:57:02 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0060 iteration 00000420 = -2.8381993770599365, train_adj_loss = 0.005460435524582863, train_embed_loss = -2.8445944786071777, train_subnode_loss = 0.000934530165977776
INFO  | 04/19/2024 04:57:03 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0062 iteration 00000430 = -3.443378210067749, train_adj_loss = 0.02193666622042656, train_embed_loss = -3.4671952724456787, train_subnode_loss = 0.0018803119892254472
INFO  | 04/19/2024 04:57:04 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0063 iteration 00000440 = -3.7814173698425293, train_adj_loss = 0.019536688923835754, train_embed_loss = -3.802490711212158, train_subnode_loss = 0.0015366878360509872
INFO  | 04/19/2024 04:57:05 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0065 iteration 00000450 = -3.9097766876220703, train_adj_loss = 0.00567196449264884, train_embed_loss = -3.9163239002227783, train_subnode_loss = 0.000875174708198756
INFO  | 04/19/2024 04:57:05 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0066 iteration 00000460 = -4.103200912475586, train_adj_loss = 0.005604061763733625, train_embed_loss = -4.109609127044678, train_subnode_loss = 0.0008041564142331481
INFO  | 04/19/2024 04:57:06 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0068 iteration 00000470 = -4.4686970710754395, train_adj_loss = 0.004665529355406761, train_embed_loss = -4.47406005859375, train_subnode_loss = 0.000697696057613939
INFO  | 04/19/2024 04:57:07 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0069 iteration 00000480 = -4.148834705352783, train_adj_loss = 0.003577152732759714, train_embed_loss = -4.153012275695801, train_subnode_loss = 0.0006005703471601009
INFO  | 04/19/2024 04:57:07 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0070 iteration 00000490 = -4.686744213104248, train_adj_loss = 0.003450165269896388, train_embed_loss = -4.6907877922058105, train_subnode_loss = 0.0005929681938141584
INFO  | 04/19/2024 04:57:08 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0072 iteration 00000500 = -3.2895760536193848, train_adj_loss = 0.0037938468158245087, train_embed_loss = -3.2939774990081787, train_subnode_loss = 0.0006074450211599469
INFO  | 04/19/2024 04:57:09 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0073 iteration 00000510 = -1.0892624855041504, train_adj_loss = 0.0974867194890976, train_embed_loss = -1.1962852478027344, train_subnode_loss = 0.00953601486980915
INFO  | 04/19/2024 04:57:10 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0075 iteration 00000520 = -2.3836324214935303, train_adj_loss = 0.046074431389570236, train_embed_loss = -2.434595823287964, train_subnode_loss = 0.004889088682830334
INFO  | 04/19/2024 04:57:10 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0076 iteration 00000530 = -2.632467031478882, train_adj_loss = 0.009914364665746689, train_embed_loss = -2.643416166305542, train_subnode_loss = 0.00103467027656734
INFO  | 04/19/2024 04:57:11 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0078 iteration 00000540 = -3.2003936767578125, train_adj_loss = 0.011615239083766937, train_embed_loss = -3.2131028175354004, train_subnode_loss = 0.0010937690967693925
INFO  | 04/19/2024 04:57:12 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0079 iteration 00000550 = -3.3254904747009277, train_adj_loss = 0.0068014394491910934, train_embed_loss = -3.3330399990081787, train_subnode_loss = 0.000748117920011282
INFO  | 04/19/2024 04:57:12 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0080 iteration 00000560 = -3.5015718936920166, train_adj_loss = 0.005642573814839125, train_embed_loss = -3.507884979248047, train_subnode_loss = 0.0006703576655127108
INFO  | 04/19/2024 04:57:13 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0082 iteration 00000570 = -3.7507705688476562, train_adj_loss = 0.004680955782532692, train_embed_loss = -3.7560412883758545, train_subnode_loss = 0.0005898522213101387
INFO  | 04/19/2024 04:57:14 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0083 iteration 00000580 = 1.4159550666809082, train_adj_loss = 0.004582652822136879, train_embed_loss = 1.4108046293258667, train_subnode_loss = 0.0005678106681443751
INFO  | 04/19/2024 04:57:15 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0085 iteration 00000590 = -3.3885512351989746, train_adj_loss = 0.0032385943923145533, train_embed_loss = -3.392327070236206, train_subnode_loss = 0.0005370401777327061
INFO  | 04/19/2024 04:57:15 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0086 iteration 00000600 = -3.205461025238037, train_adj_loss = 0.002777261659502983, train_embed_loss = -3.2087960243225098, train_subnode_loss = 0.000557715306058526
INFO  | 04/19/2024 04:57:16 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0088 iteration 00000610 = -3.741384267807007, train_adj_loss = 0.004045390523970127, train_embed_loss = -3.745955228805542, train_subnode_loss = 0.0005254955613054335
INFO  | 04/19/2024 04:57:17 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0089 iteration 00000620 = -3.6590826511383057, train_adj_loss = 0.0028112621512264013, train_embed_loss = -3.662311553955078, train_subnode_loss = 0.0004178153758402914
INFO  | 04/19/2024 04:57:18 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0090 iteration 00000630 = -4.010858058929443, train_adj_loss = 0.0023056617937982082, train_embed_loss = -4.013586521148682, train_subnode_loss = 0.0004228678299114108
INFO  | 04/19/2024 04:57:18 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0092 iteration 00000640 = -4.117180347442627, train_adj_loss = 0.002222000854089856, train_embed_loss = -4.1198320388793945, train_subnode_loss = 0.00042959689744748175
INFO  | 04/19/2024 04:57:19 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0093 iteration 00000650 = -4.2231926918029785, train_adj_loss = 0.0023849881254136562, train_embed_loss = -4.226024150848389, train_subnode_loss = 0.00044609984615817666
INFO  | 04/19/2024 04:57:20 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0095 iteration 00000660 = -4.213499069213867, train_adj_loss = 0.0020311111584305763, train_embed_loss = -4.215928554534912, train_subnode_loss = 0.00039836042560636997
INFO  | 04/19/2024 04:57:21 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0096 iteration 00000670 = -4.2914886474609375, train_adj_loss = 0.0016809976659715176, train_embed_loss = -4.293569087982178, train_subnode_loss = 0.0003998046740889549
INFO  | 04/19/2024 04:57:21 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0098 iteration 00000680 = -4.6633687019348145, train_adj_loss = 0.0022964132949709892, train_embed_loss = -4.666087627410889, train_subnode_loss = 0.00042226052028127015
INFO  | 04/19/2024 04:57:22 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0099 iteration 00000690 = -4.490568161010742, train_adj_loss = 0.0019287671893835068, train_embed_loss = -4.492873668670654, train_subnode_loss = 0.0003765644505620003
INFO  | 04/19/2024 04:57:23 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0100 iteration 00000700 = -4.794170379638672, train_adj_loss = 0.0019052302232012153, train_embed_loss = -4.796462535858154, train_subnode_loss = 0.0003865688922815025
INFO  | 04/19/2024 04:57:24 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0102 iteration 00000710 = -4.734675884246826, train_adj_loss = 0.0020177816040813923, train_embed_loss = -4.73708438873291, train_subnode_loss = 0.0003905725898221135
INFO  | 04/19/2024 04:57:24 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0103 iteration 00000720 = -4.900856018066406, train_adj_loss = 0.00202891300432384, train_embed_loss = -4.903284072875977, train_subnode_loss = 0.000398901232983917
INFO  | 04/19/2024 04:57:25 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0105 iteration 00000730 = -4.934535980224609, train_adj_loss = 0.0016775375697761774, train_embed_loss = -4.936568260192871, train_subnode_loss = 0.0003546180669218302
INFO  | 04/19/2024 04:57:26 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0106 iteration 00000740 = -4.9855804443359375, train_adj_loss = 0.0013733792584389448, train_embed_loss = -4.98730993270874, train_subnode_loss = 0.00035627465695142746
INFO  | 04/19/2024 04:57:26 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0108 iteration 00000750 = -5.417634010314941, train_adj_loss = 0.0019764727912843227, train_embed_loss = -5.41998815536499, train_subnode_loss = 0.0003778513637371361
INFO  | 04/19/2024 04:57:27 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0109 iteration 00000760 = -5.104400634765625, train_adj_loss = 0.0015982105396687984, train_embed_loss = -5.106339454650879, train_subnode_loss = 0.00034068815875798464
INFO  | 04/19/2024 04:57:28 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0110 iteration 00000770 = -5.354466915130615, train_adj_loss = 0.0020128628239035606, train_embed_loss = -5.356837749481201, train_subnode_loss = 0.00035801748163066804
INFO  | 04/19/2024 04:57:29 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0112 iteration 00000780 = -5.095339298248291, train_adj_loss = 0.0017502446426078677, train_embed_loss = -5.097445011138916, train_subnode_loss = 0.0003553438000380993
INFO  | 04/19/2024 04:57:29 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0113 iteration 00000790 = -5.606945991516113, train_adj_loss = 0.0022831063251942396, train_embed_loss = -5.609605312347412, train_subnode_loss = 0.00037607696140185
INFO  | 04/19/2024 04:57:30 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0115 iteration 00000800 = -4.954710960388184, train_adj_loss = 0.0020562259014695883, train_embed_loss = -4.957130432128906, train_subnode_loss = 0.00036311548319645226
INFO  | 04/19/2024 04:57:31 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0116 iteration 00000810 = -5.536413192749023, train_adj_loss = 0.0014980848645791411, train_embed_loss = -5.5382585525512695, train_subnode_loss = 0.0003471708332654089
INFO  | 04/19/2024 04:57:31 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0118 iteration 00000820 = -5.957571506500244, train_adj_loss = 0.0021133041009306908, train_embed_loss = -5.960045337677002, train_subnode_loss = 0.0003605981473810971
INFO  | 04/19/2024 04:57:32 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0119 iteration 00000830 = -5.728384017944336, train_adj_loss = 0.0020272335968911648, train_embed_loss = -5.730732440948486, train_subnode_loss = 0.00032132884371094406
INFO  | 04/19/2024 04:57:33 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0120 iteration 00000840 = -6.142401695251465, train_adj_loss = 0.001654981286264956, train_embed_loss = -6.144384860992432, train_subnode_loss = 0.00032829144038259983
INFO  | 04/19/2024 04:57:34 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0122 iteration 00000850 = -1.1681145429611206, train_adj_loss = 0.0021105294581502676, train_embed_loss = -1.1705986261367798, train_subnode_loss = 0.00037361981230787933
INFO  | 04/19/2024 04:57:34 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0123 iteration 00000860 = -3.9066576957702637, train_adj_loss = 0.003973301500082016, train_embed_loss = -3.911336660385132, train_subnode_loss = 0.0007058365736156702
INFO  | 04/19/2024 04:57:35 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0125 iteration 00000870 = -5.066710948944092, train_adj_loss = 0.0012459084391593933, train_embed_loss = -5.068278789520264, train_subnode_loss = 0.00032205559546127915
INFO  | 04/19/2024 04:57:36 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0126 iteration 00000880 = -5.182405948638916, train_adj_loss = 0.001004464691504836, train_embed_loss = -5.183720111846924, train_subnode_loss = 0.0003096279688179493
INFO  | 04/19/2024 04:57:37 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0128 iteration 00000890 = -5.642214775085449, train_adj_loss = 0.0013942753430455923, train_embed_loss = -5.6439208984375, train_subnode_loss = 0.00031181247322820127
INFO  | 04/19/2024 04:57:37 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0129 iteration 00000900 = -5.42605447769165, train_adj_loss = 0.0011693824781104922, train_embed_loss = -5.4275031089782715, train_subnode_loss = 0.0002795468899421394
INFO  | 04/19/2024 04:57:38 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0130 iteration 00000910 = -5.801270008087158, train_adj_loss = 0.001143402187153697, train_embed_loss = -5.8026933670043945, train_subnode_loss = 0.0002800762595143169
INFO  | 04/19/2024 04:57:39 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0132 iteration 00000920 = -5.989653587341309, train_adj_loss = 0.0010597585933282971, train_embed_loss = -5.990993022918701, train_subnode_loss = 0.00028001359896734357
INFO  | 04/19/2024 04:57:39 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0133 iteration 00000930 = -6.073107719421387, train_adj_loss = 0.0011481578694656491, train_embed_loss = -6.0745463371276855, train_subnode_loss = 0.0002904370485339314
INFO  | 04/19/2024 04:57:40 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0135 iteration 00000940 = -6.032076358795166, train_adj_loss = 0.00098058907315135, train_embed_loss = -6.0333147048950195, train_subnode_loss = 0.0002578754210844636
INFO  | 04/19/2024 04:57:41 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0136 iteration 00000950 = -6.138247489929199, train_adj_loss = 0.0007973551983013749, train_embed_loss = -6.139312267303467, train_subnode_loss = 0.0002673759881872684
INFO  | 04/19/2024 04:57:42 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0138 iteration 00000960 = -6.52855110168457, train_adj_loss = 0.001124636153690517, train_embed_loss = -6.529949188232422, train_subnode_loss = 0.0002732976572588086
INFO  | 04/19/2024 04:57:42 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0139 iteration 00000970 = -6.207669258117676, train_adj_loss = 0.000972139008808881, train_embed_loss = -6.208889007568359, train_subnode_loss = 0.00024744190159253776
INFO  | 04/19/2024 04:57:43 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0140 iteration 00000980 = -6.202776908874512, train_adj_loss = 0.001133293961174786, train_embed_loss = -6.204161643981934, train_subnode_loss = 0.0002514144580345601
INFO  | 04/19/2024 04:57:44 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0142 iteration 00000990 = -6.457117557525635, train_adj_loss = 0.0011774173472076654, train_embed_loss = -6.458554267883301, train_subnode_loss = 0.0002594719117041677
INFO  | 04/19/2024 04:57:44 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0143 iteration 00001000 = -6.246959209442139, train_adj_loss = 0.0010855214204639196, train_embed_loss = -6.2483110427856445, train_subnode_loss = 0.0002659882011357695
INFO  | 04/19/2024 04:57:45 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0145 iteration 00001010 = -6.218628883361816, train_adj_loss = 0.0009501626482233405, train_embed_loss = -6.219821453094482, train_subnode_loss = 0.00024211275740526617
INFO  | 04/19/2024 04:57:46 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0146 iteration 00001020 = -6.451385498046875, train_adj_loss = 0.0009019428980536759, train_embed_loss = -6.452536106109619, train_subnode_loss = 0.00024830742040649056
INFO  | 04/19/2024 04:57:47 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0148 iteration 00001030 = -1.4133436679840088, train_adj_loss = 0.0011671120300889015, train_embed_loss = -1.4147700071334839, train_subnode_loss = 0.0002592952223494649
INFO  | 04/19/2024 04:57:47 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0149 iteration 00001040 = -5.174155235290527, train_adj_loss = 0.001641507726162672, train_embed_loss = -5.176107883453369, train_subnode_loss = 0.00031158694764599204
INFO  | 04/19/2024 04:57:48 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0150 iteration 00001050 = -6.084111213684082, train_adj_loss = 0.0010980241931974888, train_embed_loss = -6.085463523864746, train_subnode_loss = 0.0002542786824051291
INFO  | 04/19/2024 04:57:49 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0152 iteration 00001060 = -6.276524543762207, train_adj_loss = 0.0010059052146971226, train_embed_loss = -6.2777814865112305, train_subnode_loss = 0.0002506876189727336
