INFO  | 04/22/2024 05:56:09 PM | File logger.py            | Line 39    | Writing log file to exp/GRAN/GRANMixtureBernoulli_grid_small_2024-Apr-22-17-56-09_3833934/log_exp_3833934.txt
INFO  | 04/22/2024 05:56:14 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0005 iteration 00000200 = 0.10967117547988892, train_adj_loss = 0.10967117547988892, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:15 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0006 iteration 00000210 = 0.23609645664691925, train_adj_loss = 0.23609645664691925, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:15 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0006 iteration 00000220 = 0.12330131977796555, train_adj_loss = 0.12330131977796555, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:15 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0006 iteration 00000230 = 0.14115022122859955, train_adj_loss = 0.14115022122859955, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:15 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0006 iteration 00000240 = 0.0508667416870594, train_adj_loss = 0.0508667416870594, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:15 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0007 iteration 00000250 = 0.09584946185350418, train_adj_loss = 0.09584946185350418, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:16 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0007 iteration 00000260 = 0.11031115800142288, train_adj_loss = 0.11031115800142288, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:16 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0007 iteration 00000270 = 0.07130621373653412, train_adj_loss = 0.07130621373653412, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:16 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0007 iteration 00000280 = 0.11460674554109573, train_adj_loss = 0.11460674554109573, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:16 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0008 iteration 00000290 = 0.024887971580028534, train_adj_loss = 0.024887971580028534, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:16 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0008 iteration 00000300 = 0.05559425801038742, train_adj_loss = 0.05559425801038742, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:17 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0008 iteration 00000310 = 0.09607154875993729, train_adj_loss = 0.09607154875993729, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:17 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0008 iteration 00000320 = 0.24623551964759827, train_adj_loss = 0.24623551964759827, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:17 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0009 iteration 00000330 = 0.0955922082066536, train_adj_loss = 0.0955922082066536, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:17 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0009 iteration 00000340 = 0.19638939201831818, train_adj_loss = 0.19638939201831818, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:17 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0009 iteration 00000350 = 0.10219065099954605, train_adj_loss = 0.10219065099954605, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:17 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0009 iteration 00000360 = 0.12525223195552826, train_adj_loss = 0.12525223195552826, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:18 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0010 iteration 00000370 = 0.061131104826927185, train_adj_loss = 0.061131104826927185, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:18 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0010 iteration 00000380 = 0.2415955811738968, train_adj_loss = 0.2415955811738968, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:18 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0010 iteration 00000390 = 0.07090772688388824, train_adj_loss = 0.07090772688388824, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:18 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0010 iteration 00000400 = 0.01525945495814085, train_adj_loss = 0.01525945495814085, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:18 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0011 iteration 00000410 = 0.022577855736017227, train_adj_loss = 0.022577855736017227, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:19 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0011 iteration 00000420 = 0.15760692954063416, train_adj_loss = 0.15760692954063416, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:19 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0011 iteration 00000430 = 0.038676999509334564, train_adj_loss = 0.038676999509334564, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:19 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0011 iteration 00000440 = 0.010806622914969921, train_adj_loss = 0.010806622914969921, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:19 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0012 iteration 00000450 = 0.033454444259405136, train_adj_loss = 0.033454444259405136, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:19 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0012 iteration 00000460 = 0.025016967207193375, train_adj_loss = 0.025016967207193375, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:20 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0012 iteration 00000470 = 0.07827004790306091, train_adj_loss = 0.07827004790306091, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:20 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0012 iteration 00000480 = 0.01612163707613945, train_adj_loss = 0.01612163707613945, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:20 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0013 iteration 00000490 = 0.004400019533932209, train_adj_loss = 0.004400019533932209, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:20 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0013 iteration 00000500 = 0.06318198144435883, train_adj_loss = 0.06318198144435883, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:20 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0013 iteration 00000510 = 0.07949437946081161, train_adj_loss = 0.07949437946081161, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:20 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0013 iteration 00000520 = 0.051981959491968155, train_adj_loss = 0.051981959491968155, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:21 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0014 iteration 00000530 = 0.03409656882286072, train_adj_loss = 0.03409656882286072, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:21 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0014 iteration 00000540 = 0.13762249052524567, train_adj_loss = 0.13762249052524567, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:21 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0014 iteration 00000550 = 0.11533379554748535, train_adj_loss = 0.11533379554748535, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:21 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0014 iteration 00000560 = 0.04510708898305893, train_adj_loss = 0.04510708898305893, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:21 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0015 iteration 00000570 = 0.03108409233391285, train_adj_loss = 0.03108409233391285, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:22 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0015 iteration 00000580 = 0.09356074035167694, train_adj_loss = 0.09356074035167694, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:22 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0015 iteration 00000590 = 0.027894869446754456, train_adj_loss = 0.027894869446754456, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:22 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0015 iteration 00000600 = 0.07411633431911469, train_adj_loss = 0.07411633431911469, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:22 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0016 iteration 00000610 = 0.06638018786907196, train_adj_loss = 0.06638018786907196, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:23 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0016 iteration 00000620 = 0.03068120963871479, train_adj_loss = 0.03068120963871479, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:23 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0016 iteration 00000630 = 0.018910054117441177, train_adj_loss = 0.018910054117441177, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:23 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0016 iteration 00000640 = 0.022361917421221733, train_adj_loss = 0.022361917421221733, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:23 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0017 iteration 00000650 = 0.0800492912530899, train_adj_loss = 0.0800492912530899, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:23 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0017 iteration 00000660 = 0.002007544506341219, train_adj_loss = 0.002007544506341219, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:23 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0017 iteration 00000670 = 0.02131541445851326, train_adj_loss = 0.02131541445851326, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:24 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0017 iteration 00000680 = 0.21653182804584503, train_adj_loss = 0.21653182804584503, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:24 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0018 iteration 00000690 = 0.08737970888614655, train_adj_loss = 0.08737970888614655, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:24 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0018 iteration 00000700 = 0.038725875318050385, train_adj_loss = 0.038725875318050385, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:24 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0018 iteration 00000710 = 0.1060212031006813, train_adj_loss = 0.1060212031006813, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:24 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0018 iteration 00000720 = 0.007989844307303429, train_adj_loss = 0.007989844307303429, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:25 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0019 iteration 00000730 = 0.07452689856290817, train_adj_loss = 0.07452689856290817, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:25 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0019 iteration 00000740 = 0.008503374643623829, train_adj_loss = 0.008503374643623829, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:25 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0019 iteration 00000750 = 0.06252790987491608, train_adj_loss = 0.06252790987491608, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:25 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0019 iteration 00000760 = 0.06044977903366089, train_adj_loss = 0.06044977903366089, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:25 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0020 iteration 00000770 = 0.015329371206462383, train_adj_loss = 0.015329371206462383, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:25 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0020 iteration 00000780 = 0.05813635140657425, train_adj_loss = 0.05813635140657425, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:26 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0020 iteration 00000790 = 0.058775246143341064, train_adj_loss = 0.058775246143341064, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:26 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0020 iteration 00000800 = 0.045656539499759674, train_adj_loss = 0.045656539499759674, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:26 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0021 iteration 00000810 = 0.03553250432014465, train_adj_loss = 0.03553250432014465, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:26 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0021 iteration 00000820 = 0.023132046684622765, train_adj_loss = 0.023132046684622765, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:26 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0021 iteration 00000830 = 0.040100302547216415, train_adj_loss = 0.040100302547216415, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:27 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0021 iteration 00000840 = 0.022030765190720558, train_adj_loss = 0.022030765190720558, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:27 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0022 iteration 00000850 = 0.09413764625787735, train_adj_loss = 0.09413764625787735, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:27 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0022 iteration 00000860 = 0.07560008764266968, train_adj_loss = 0.07560008764266968, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:27 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0022 iteration 00000870 = 0.10621323436498642, train_adj_loss = 0.10621323436498642, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:27 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0022 iteration 00000880 = 0.06747611612081528, train_adj_loss = 0.06747611612081528, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:28 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0023 iteration 00000890 = 0.045814771205186844, train_adj_loss = 0.045814771205186844, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:28 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0023 iteration 00000900 = 0.018458997830748558, train_adj_loss = 0.018458997830748558, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:28 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0023 iteration 00000910 = 0.00269855628721416, train_adj_loss = 0.00269855628721416, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:28 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0023 iteration 00000920 = 0.039706990122795105, train_adj_loss = 0.039706990122795105, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:28 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0024 iteration 00000930 = 0.026714807376265526, train_adj_loss = 0.026714807376265526, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:28 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0024 iteration 00000940 = 0.04432150721549988, train_adj_loss = 0.04432150721549988, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:29 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0024 iteration 00000950 = 0.25759172439575195, train_adj_loss = 0.25759172439575195, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:29 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0024 iteration 00000960 = 0.0485616959631443, train_adj_loss = 0.0485616959631443, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:29 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0025 iteration 00000970 = 0.08192306011915207, train_adj_loss = 0.08192306011915207, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:29 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0025 iteration 00000980 = 0.2660023272037506, train_adj_loss = 0.2660023272037506, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:29 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0025 iteration 00000990 = 0.02814328670501709, train_adj_loss = 0.02814328670501709, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:30 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0025 iteration 00001000 = 0.006958269514143467, train_adj_loss = 0.006958269514143467, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:30 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0026 iteration 00001010 = 0.13585463166236877, train_adj_loss = 0.13585463166236877, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:30 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0026 iteration 00001020 = 0.09848221391439438, train_adj_loss = 0.09848221391439438, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:30 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0026 iteration 00001030 = 0.11602262407541275, train_adj_loss = 0.11602262407541275, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:30 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0026 iteration 00001040 = 0.030301492661237717, train_adj_loss = 0.030301492661237717, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:31 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0027 iteration 00001050 = 0.06980433315038681, train_adj_loss = 0.06980433315038681, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:31 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0027 iteration 00001060 = 0.006617344915866852, train_adj_loss = 0.006617344915866852, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:31 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0027 iteration 00001070 = 0.0091156717389822, train_adj_loss = 0.0091156717389822, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:31 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0027 iteration 00001080 = 0.00829070433974266, train_adj_loss = 0.00829070433974266, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:31 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0028 iteration 00001090 = 0.03911091387271881, train_adj_loss = 0.03911091387271881, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:31 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0028 iteration 00001100 = 0.0615096241235733, train_adj_loss = 0.0615096241235733, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:32 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0028 iteration 00001110 = 0.003994930535554886, train_adj_loss = 0.003994930535554886, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:32 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0028 iteration 00001120 = 0.06803744286298752, train_adj_loss = 0.06803744286298752, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:32 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0029 iteration 00001130 = 0.05306275188922882, train_adj_loss = 0.05306275188922882, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:32 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0029 iteration 00001140 = 0.0615534707903862, train_adj_loss = 0.0615534707903862, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:32 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0029 iteration 00001150 = 0.04906648024916649, train_adj_loss = 0.04906648024916649, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:33 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0029 iteration 00001160 = 0.02953680232167244, train_adj_loss = 0.02953680232167244, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:33 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0030 iteration 00001170 = 0.07150381058454514, train_adj_loss = 0.07150381058454514, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:33 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0030 iteration 00001180 = 0.05375887081027031, train_adj_loss = 0.05375887081027031, train_embed_loss = 0, train_subnode_loss = 0
INFO  | 04/22/2024 05:56:33 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0030 iteration 00001190 = 0.059637781232595444, train_adj_loss = 0.059637781232595444, train_embed_loss = 0, train_subnode_loss = 0
