INFO  | 04/23/2024 03:20:33 PM | File logger.py            | Line 39    | Writing log file to exp/GRAN/GRANMixtureBernoulli_grid_embed_2024-Apr-23-15-20-33_414930/log_exp_414930.txt
INFO  | 04/23/2024 03:20:38 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0009 iteration 00000060 = -1.0349152088165283, train_adj_loss = 0.3883970379829407, train_embed_loss = -1.4233123064041138, train_subnode_loss = 0
INFO  | 04/23/2024 03:20:38 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0010 iteration 00000070 = -0.9556430578231812, train_adj_loss = 0.3828248083591461, train_embed_loss = -1.3384678363800049, train_subnode_loss = 0
INFO  | 04/23/2024 03:20:39 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0012 iteration 00000080 = -1.2099940776824951, train_adj_loss = 0.37659889459609985, train_embed_loss = -1.5865930318832397, train_subnode_loss = 0
INFO  | 04/23/2024 03:20:39 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0013 iteration 00000090 = -1.4753050804138184, train_adj_loss = 0.36597514152526855, train_embed_loss = -1.841280221939087, train_subnode_loss = 0
INFO  | 04/23/2024 03:20:40 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0015 iteration 00000100 = -1.4282112121582031, train_adj_loss = 0.3464338183403015, train_embed_loss = -1.7746450901031494, train_subnode_loss = 0
INFO  | 04/23/2024 03:20:41 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0016 iteration 00000110 = -1.7587082386016846, train_adj_loss = 0.3006274998188019, train_embed_loss = -2.059335708618164, train_subnode_loss = 0
INFO  | 04/23/2024 03:20:41 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0018 iteration 00000120 = -1.5089223384857178, train_adj_loss = 0.25801730155944824, train_embed_loss = -1.766939640045166, train_subnode_loss = 0
INFO  | 04/23/2024 03:20:42 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0019 iteration 00000130 = -2.0042107105255127, train_adj_loss = 0.2138814628124237, train_embed_loss = -2.218092203140259, train_subnode_loss = 0
INFO  | 04/23/2024 03:20:42 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0020 iteration 00000140 = -2.449033260345459, train_adj_loss = 0.1883711963891983, train_embed_loss = -2.637404441833496, train_subnode_loss = 0
INFO  | 04/23/2024 03:20:43 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0022 iteration 00000150 = -2.9115750789642334, train_adj_loss = 0.1646406650543213, train_embed_loss = -3.0762157440185547, train_subnode_loss = 0
INFO  | 04/23/2024 03:20:43 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0023 iteration 00000160 = -2.385082244873047, train_adj_loss = 0.15355205535888672, train_embed_loss = -2.5386343002319336, train_subnode_loss = 0
INFO  | 04/23/2024 03:20:44 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0025 iteration 00000170 = -2.3068079948425293, train_adj_loss = 0.13904964923858643, train_embed_loss = -2.445857524871826, train_subnode_loss = 0
INFO  | 04/23/2024 03:20:45 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0026 iteration 00000180 = -2.8830950260162354, train_adj_loss = 0.12645356357097626, train_embed_loss = -3.0095486640930176, train_subnode_loss = 0
INFO  | 04/23/2024 03:20:45 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0028 iteration 00000190 = -2.9945456981658936, train_adj_loss = 0.1125851571559906, train_embed_loss = -3.107130765914917, train_subnode_loss = 0
INFO  | 04/23/2024 03:20:46 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0029 iteration 00000200 = -3.3071539402008057, train_adj_loss = 0.10161806643009186, train_embed_loss = -3.4087719917297363, train_subnode_loss = 0
INFO  | 04/23/2024 03:20:46 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0030 iteration 00000210 = -3.556110382080078, train_adj_loss = 0.08939435333013535, train_embed_loss = -3.6455047130584717, train_subnode_loss = 0
INFO  | 04/23/2024 03:20:47 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0032 iteration 00000220 = -3.9627926349639893, train_adj_loss = 0.0833008736371994, train_embed_loss = -4.046093463897705, train_subnode_loss = 0
INFO  | 04/23/2024 03:20:47 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0033 iteration 00000230 = -3.8601415157318115, train_adj_loss = 0.08018630743026733, train_embed_loss = -3.9403278827667236, train_subnode_loss = 0
INFO  | 04/23/2024 03:20:48 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0035 iteration 00000240 = -2.9311013221740723, train_adj_loss = 0.07806813716888428, train_embed_loss = -3.009169578552246, train_subnode_loss = 0
INFO  | 04/23/2024 03:20:48 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0036 iteration 00000250 = -3.717555284500122, train_adj_loss = 0.08456175029277802, train_embed_loss = -3.802117109298706, train_subnode_loss = 0
INFO  | 04/23/2024 03:20:49 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0038 iteration 00000260 = -4.065692901611328, train_adj_loss = 0.07164093852043152, train_embed_loss = -4.137333869934082, train_subnode_loss = 0
INFO  | 04/23/2024 03:20:50 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0039 iteration 00000270 = 0.9318715333938599, train_adj_loss = 0.06475462764501572, train_embed_loss = 0.8671169281005859, train_subnode_loss = 0
INFO  | 04/23/2024 03:20:50 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0040 iteration 00000280 = -3.335975408554077, train_adj_loss = 0.072128064930439, train_embed_loss = -3.4081034660339355, train_subnode_loss = 0
INFO  | 04/23/2024 03:20:51 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0042 iteration 00000290 = -3.673084259033203, train_adj_loss = 0.060982488095760345, train_embed_loss = -3.7340667247772217, train_subnode_loss = 0
INFO  | 04/23/2024 03:20:51 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0043 iteration 00000300 = -3.9881465435028076, train_adj_loss = 0.05817338079214096, train_embed_loss = -4.046319961547852, train_subnode_loss = 0
INFO  | 04/23/2024 03:20:52 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0045 iteration 00000310 = -0.20831185579299927, train_adj_loss = 0.05097395181655884, train_embed_loss = -0.2592858076095581, train_subnode_loss = 0
INFO  | 04/23/2024 03:20:53 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0046 iteration 00000320 = -4.047985553741455, train_adj_loss = 0.04752778634428978, train_embed_loss = -4.095513343811035, train_subnode_loss = 0
INFO  | 04/23/2024 03:20:53 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0048 iteration 00000330 = -4.146049499511719, train_adj_loss = 0.04456442594528198, train_embed_loss = -4.190613746643066, train_subnode_loss = 0
INFO  | 04/23/2024 03:20:54 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0049 iteration 00000340 = -4.559175968170166, train_adj_loss = 0.03904252499341965, train_embed_loss = -4.5982184410095215, train_subnode_loss = 0
INFO  | 04/23/2024 03:20:54 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0050 iteration 00000350 = -4.3182454109191895, train_adj_loss = 0.039506878703832626, train_embed_loss = -4.357752323150635, train_subnode_loss = 0
INFO  | 04/23/2024 03:20:55 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0052 iteration 00000360 = -4.789794445037842, train_adj_loss = 0.03296284377574921, train_embed_loss = -4.822757244110107, train_subnode_loss = 0
INFO  | 04/23/2024 03:20:55 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0053 iteration 00000370 = -4.0518035888671875, train_adj_loss = 0.03669992834329605, train_embed_loss = -4.088503360748291, train_subnode_loss = 0
INFO  | 04/23/2024 03:20:56 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0055 iteration 00000380 = -4.720455169677734, train_adj_loss = 0.029364310204982758, train_embed_loss = -4.749819278717041, train_subnode_loss = 0
INFO  | 04/23/2024 03:20:56 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0056 iteration 00000390 = -5.0947489738464355, train_adj_loss = 0.023640479892492294, train_embed_loss = -5.11838960647583, train_subnode_loss = 0
INFO  | 04/23/2024 03:20:57 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0058 iteration 00000400 = -4.896108627319336, train_adj_loss = 0.028747597709298134, train_embed_loss = -4.924856185913086, train_subnode_loss = 0
INFO  | 04/23/2024 03:20:57 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0059 iteration 00000410 = -4.998128414154053, train_adj_loss = 0.021170398220419884, train_embed_loss = -5.019299030303955, train_subnode_loss = 0
INFO  | 04/23/2024 03:20:58 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0060 iteration 00000420 = -5.222095966339111, train_adj_loss = 0.01938767544925213, train_embed_loss = -5.241483688354492, train_subnode_loss = 0
INFO  | 04/23/2024 03:20:59 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0062 iteration 00000430 = -5.38461971282959, train_adj_loss = 0.014064418151974678, train_embed_loss = -5.398684024810791, train_subnode_loss = 0
INFO  | 04/23/2024 03:20:59 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0063 iteration 00000440 = -5.588292598724365, train_adj_loss = 0.011624711565673351, train_embed_loss = -5.599917411804199, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:00 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0065 iteration 00000450 = -4.437685012817383, train_adj_loss = 0.010730404406785965, train_embed_loss = -4.448415279388428, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:00 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0066 iteration 00000460 = -5.148583889007568, train_adj_loss = 0.013551519252359867, train_embed_loss = -5.162135601043701, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:01 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0068 iteration 00000470 = -5.351494312286377, train_adj_loss = 0.010125430300831795, train_embed_loss = -5.36161994934082, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:01 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0069 iteration 00000480 = -5.500746726989746, train_adj_loss = 0.008334482088685036, train_embed_loss = -5.5090813636779785, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:02 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0070 iteration 00000490 = -5.431339740753174, train_adj_loss = 0.0058987075462937355, train_embed_loss = -5.4372382164001465, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:03 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0072 iteration 00000500 = -4.950857639312744, train_adj_loss = 0.02008241042494774, train_embed_loss = -4.970940113067627, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:03 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0073 iteration 00000510 = -5.590363025665283, train_adj_loss = 0.007775184232741594, train_embed_loss = -5.598138332366943, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:04 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0075 iteration 00000520 = -5.957002639770508, train_adj_loss = 0.007586685474961996, train_embed_loss = -5.9645891189575195, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:04 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0076 iteration 00000530 = -5.602630615234375, train_adj_loss = 0.009524354711174965, train_embed_loss = -5.612154960632324, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:05 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0078 iteration 00000540 = -5.402712345123291, train_adj_loss = 0.00786236859858036, train_embed_loss = -5.410574913024902, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:05 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0079 iteration 00000550 = -5.646544456481934, train_adj_loss = 0.004814199637621641, train_embed_loss = -5.651358604431152, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:06 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0080 iteration 00000560 = -6.0038862228393555, train_adj_loss = 0.003566961269825697, train_embed_loss = -6.007452964782715, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:06 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0082 iteration 00000570 = -6.212569236755371, train_adj_loss = 0.0035628536716103554, train_embed_loss = -6.216132164001465, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:07 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0083 iteration 00000580 = 0.4988624155521393, train_adj_loss = 0.03366166353225708, train_embed_loss = 0.4652007520198822, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:07 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0085 iteration 00000590 = -3.6760761737823486, train_adj_loss = 0.045135147869586945, train_embed_loss = -3.7212114334106445, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:08 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0086 iteration 00000600 = -3.5549774169921875, train_adj_loss = 0.03487498313188553, train_embed_loss = -3.5898523330688477, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:08 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0088 iteration 00000610 = -3.663163900375366, train_adj_loss = 0.02918870933353901, train_embed_loss = -3.692352533340454, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:09 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0089 iteration 00000620 = -3.819824695587158, train_adj_loss = 0.016071390360593796, train_embed_loss = -3.8358960151672363, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:09 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0090 iteration 00000630 = -3.9547524452209473, train_adj_loss = 0.012382440268993378, train_embed_loss = -3.967134952545166, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:10 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0092 iteration 00000640 = -4.060940742492676, train_adj_loss = 0.011005176231265068, train_embed_loss = -4.071946144104004, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:11 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0093 iteration 00000650 = -4.176708698272705, train_adj_loss = 0.008767259307205677, train_embed_loss = -4.185475826263428, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:11 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0095 iteration 00000660 = -4.286892890930176, train_adj_loss = 0.007551115471869707, train_embed_loss = -4.2944440841674805, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:12 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0096 iteration 00000670 = -4.41867733001709, train_adj_loss = 0.009731090627610683, train_embed_loss = -4.428408622741699, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:12 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0098 iteration 00000680 = -4.124991416931152, train_adj_loss = 0.0059524839743971825, train_embed_loss = -4.130943775177002, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:13 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0099 iteration 00000690 = -4.6066765785217285, train_adj_loss = 0.006293903104960918, train_embed_loss = -4.612970352172852, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:13 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0100 iteration 00000700 = -4.705173015594482, train_adj_loss = 0.0054297130554914474, train_embed_loss = -4.710602760314941, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:14 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0102 iteration 00000710 = -4.8346662521362305, train_adj_loss = 0.005742262117564678, train_embed_loss = -4.8404083251953125, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:14 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0103 iteration 00000720 = -4.959506511688232, train_adj_loss = 0.007767622359097004, train_embed_loss = -4.967274188995361, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:15 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0105 iteration 00000730 = -5.084377288818359, train_adj_loss = 0.005335741210728884, train_embed_loss = -5.089713096618652, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:15 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0106 iteration 00000740 = -5.219229698181152, train_adj_loss = 0.004617033526301384, train_embed_loss = -5.223846912384033, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:16 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0108 iteration 00000750 = -3.193279504776001, train_adj_loss = 0.005738227628171444, train_embed_loss = -3.1990177631378174, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:16 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0109 iteration 00000760 = -5.25776481628418, train_adj_loss = 0.008839189074933529, train_embed_loss = -5.266603946685791, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:17 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0110 iteration 00000770 = -5.232260227203369, train_adj_loss = 0.0055611091665923595, train_embed_loss = -5.237821102142334, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:17 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0112 iteration 00000780 = -5.3463640213012695, train_adj_loss = 0.0043940795585513115, train_embed_loss = -5.350758075714111, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:18 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0113 iteration 00000790 = -5.5028767585754395, train_adj_loss = 0.0040094805881381035, train_embed_loss = -5.506886005401611, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:19 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0115 iteration 00000800 = -5.615276336669922, train_adj_loss = 0.004156317561864853, train_embed_loss = -5.61943244934082, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:19 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0116 iteration 00000810 = -5.733432769775391, train_adj_loss = 0.004318590275943279, train_embed_loss = -5.737751483917236, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:20 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0118 iteration 00000820 = -5.829280376434326, train_adj_loss = 0.004331283271312714, train_embed_loss = -5.833611488342285, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:20 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0119 iteration 00000830 = -5.981084823608398, train_adj_loss = 0.003423405811190605, train_embed_loss = -5.984508037567139, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:21 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0120 iteration 00000840 = -6.0834832191467285, train_adj_loss = 0.0033201556652784348, train_embed_loss = -6.086803436279297, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:21 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0122 iteration 00000850 = -5.83470344543457, train_adj_loss = 0.003410212229937315, train_embed_loss = -5.838113784790039, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:22 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0123 iteration 00000860 = -6.257169723510742, train_adj_loss = 0.0027758677024394274, train_embed_loss = -6.259945392608643, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:22 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0125 iteration 00000870 = -5.941313743591309, train_adj_loss = 0.004563636612147093, train_embed_loss = -5.945877552032471, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:23 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0126 iteration 00000880 = -6.302659511566162, train_adj_loss = 0.0040986924432218075, train_embed_loss = -6.306758403778076, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:23 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0128 iteration 00000890 = -6.147883415222168, train_adj_loss = 0.005974262952804565, train_embed_loss = -6.153857707977295, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:24 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0129 iteration 00000900 = -5.390695571899414, train_adj_loss = 0.00447900639846921, train_embed_loss = -5.395174503326416, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:24 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0130 iteration 00000910 = -6.32580041885376, train_adj_loss = 0.0032825754024088383, train_embed_loss = -6.32908296585083, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:25 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0132 iteration 00000920 = -6.361196041107178, train_adj_loss = 0.0034531792625784874, train_embed_loss = -6.364649295806885, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:25 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0133 iteration 00000930 = -6.51432991027832, train_adj_loss = 0.0040473295375704765, train_embed_loss = -6.518377304077148, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:26 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0135 iteration 00000940 = -6.75297737121582, train_adj_loss = 0.0036631235852837563, train_embed_loss = -6.756640434265137, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:26 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0136 iteration 00000950 = -5.73490047454834, train_adj_loss = 0.002808674704283476, train_embed_loss = -5.737709045410156, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:27 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0138 iteration 00000960 = -6.388301849365234, train_adj_loss = 0.0070250132121145725, train_embed_loss = -6.395327091217041, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:27 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0139 iteration 00000970 = -6.4921746253967285, train_adj_loss = 0.0021600164473056793, train_embed_loss = -6.494334697723389, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:28 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0140 iteration 00000980 = -6.8236846923828125, train_adj_loss = 0.004283838905394077, train_embed_loss = -6.827968597412109, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:29 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0142 iteration 00000990 = -6.248920440673828, train_adj_loss = 0.00831895787268877, train_embed_loss = -6.25723934173584, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:29 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0143 iteration 00001000 = -6.813653945922852, train_adj_loss = 0.0022367702331393957, train_embed_loss = -6.815890789031982, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:30 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0145 iteration 00001010 = -6.864404678344727, train_adj_loss = 0.0019435664871707559, train_embed_loss = -6.8663482666015625, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:30 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0146 iteration 00001020 = -6.951169967651367, train_adj_loss = 0.00404735840857029, train_embed_loss = -6.955217361450195, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:31 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0148 iteration 00001030 = -0.8495829701423645, train_adj_loss = 0.0019349735230207443, train_embed_loss = -0.851517915725708, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:31 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0149 iteration 00001040 = -5.945428848266602, train_adj_loss = 0.00248622614890337, train_embed_loss = -5.947915077209473, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:32 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0150 iteration 00001050 = -6.967463493347168, train_adj_loss = 0.0021238960325717926, train_embed_loss = -6.969587326049805, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:33 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0152 iteration 00001060 = -6.932957172393799, train_adj_loss = 0.001665821997448802, train_embed_loss = -6.934622764587402, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:33 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0153 iteration 00001070 = -7.05977201461792, train_adj_loss = 0.001556528266519308, train_embed_loss = -7.061328411102295, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:34 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0155 iteration 00001080 = -7.118870258331299, train_adj_loss = 0.0015421363059431314, train_embed_loss = -7.120412349700928, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:34 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0156 iteration 00001090 = -7.2282328605651855, train_adj_loss = 0.001621939241886139, train_embed_loss = -7.229854583740234, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:35 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0158 iteration 00001100 = -7.245416641235352, train_adj_loss = 0.0028343757148832083, train_embed_loss = -7.248250961303711, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:35 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0159 iteration 00001110 = -7.34476900100708, train_adj_loss = 0.002425964456051588, train_embed_loss = -7.347195148468018, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:36 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0160 iteration 00001120 = -7.395143508911133, train_adj_loss = 0.0015336108626797795, train_embed_loss = -7.396677017211914, train_subnode_loss = 0
INFO  | 04/23/2024 03:21:36 PM | File gran_runner.py       | Line 184   | NLL Loss @ epoch 0162 iteration 00001130 = -7.433107852935791, train_adj_loss = 0.0032882578670978546, train_embed_loss = -7.43639612197876, train_subnode_loss = 0
